1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 670000004B674441
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 316 second(s)
Mission Start Time:  Fri May 24 19:00:01 EDT 2019
Mission Sample Count:  4096
Roll Over Enabled?  false(no rollover occurred)
First Sample Timestamp:  Fri May 24 19:00:01 EDT 2019
Total Mission Samples:  4096
Total Device Samples:  8800
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
5/25/19 12:49:09 PM,C,19.354
5/25/19 12:54:25 PM,C,19.354
5/25/19 12:59:41 PM,C,19.354
5/25/19 1:04:57 PM,C,19.354
5/25/19 1:10:13 PM,C,19.354
5/25/19 1:15:29 PM,C,19.354
5/25/19 1:20:45 PM,C,19.354
5/25/19 1:26:01 PM,C,19.354
5/25/19 1:31:17 PM,C,19.291
5/25/19 1:36:33 PM,C,19.291
5/25/19 1:41:49 PM,C,19.291
5/25/19 1:47:05 PM,C,19.291
5/25/19 1:52:21 PM,C,19.291
5/25/19 1:57:37 PM,C,19.291
5/25/19 2:02:53 PM,C,19.229
5/25/19 2:08:09 PM,C,19.229
5/25/19 2:13:25 PM,C,19.229
5/25/19 2:18:41 PM,C,19.291
5/25/19 2:23:57 PM,C,19.291
5/25/19 2:29:13 PM,C,19.291
5/25/19 2:34:29 PM,C,19.291
5/25/19 2:39:45 PM,C,19.291
5/25/19 2:45:01 PM,C,19.291
5/25/19 2:50:17 PM,C,19.291
5/25/19 2:55:33 PM,C,19.354
5/25/19 3:00:49 PM,C,19.354
5/25/19 3:06:05 PM,C,19.354
5/25/19 3:11:21 PM,C,19.354
5/25/19 3:16:37 PM,C,19.354
5/25/19 3:21:53 PM,C,19.416
5/25/19 3:27:09 PM,C,19.416
5/25/19 3:32:25 PM,C,19.416
5/25/19 3:37:41 PM,C,19.416
5/25/19 3:42:57 PM,C,19.416
5/25/19 3:48:13 PM,C,19.479
5/25/19 3:53:29 PM,C,19.479
5/25/19 3:58:45 PM,C,19.479
5/25/19 4:04:01 PM,C,19.541
5/25/19 4:09:17 PM,C,19.541
5/25/19 4:14:33 PM,C,19.541
5/25/19 4:19:49 PM,C,19.604
5/25/19 4:25:05 PM,C,19.604
5/25/19 4:30:21 PM,C,19.666
5/25/19 4:35:37 PM,C,19.666
5/25/19 4:40:53 PM,C,19.666
5/25/19 4:46:09 PM,C,19.666
5/25/19 4:51:25 PM,C,19.666
5/25/19 4:56:41 PM,C,19.666
5/25/19 5:01:57 PM,C,19.666
5/25/19 5:07:13 PM,C,19.604
5/25/19 5:12:29 PM,C,19.604
5/25/19 5:17:45 PM,C,19.604
5/25/19 5:23:01 PM,C,19.604
5/25/19 5:28:17 PM,C,19.604
5/25/19 5:33:33 PM,C,19.604
5/25/19 5:38:49 PM,C,19.541
5/25/19 5:44:05 PM,C,19.541
5/25/19 5:49:21 PM,C,19.479
5/25/19 5:54:37 PM,C,19.479
5/25/19 5:59:53 PM,C,19.416
5/25/19 6:05:09 PM,C,19.416
5/25/19 6:10:25 PM,C,19.354
5/25/19 6:15:41 PM,C,19.354
5/25/19 6:20:57 PM,C,19.291
5/25/19 6:26:13 PM,C,19.291
5/25/19 6:31:29 PM,C,19.229
5/25/19 6:36:45 PM,C,19.229
5/25/19 6:42:01 PM,C,19.229
5/25/19 6:47:17 PM,C,19.166
5/25/19 6:52:33 PM,C,19.166
5/25/19 6:57:49 PM,C,19.166
5/25/19 7:03:05 PM,C,19.104
5/25/19 7:08:21 PM,C,19.104
5/25/19 7:13:37 PM,C,19.104
5/25/19 7:18:53 PM,C,19.041
5/25/19 7:24:09 PM,C,19.041
5/25/19 7:29:25 PM,C,19.041
5/25/19 7:34:41 PM,C,19.041
5/25/19 7:39:57 PM,C,19.041
5/25/19 7:45:13 PM,C,19.041
5/25/19 7:50:29 PM,C,19.041
5/25/19 7:55:45 PM,C,19.041
5/25/19 8:01:01 PM,C,19.041
5/25/19 8:06:17 PM,C,19.104
5/25/19 8:11:33 PM,C,19.104
5/25/19 8:16:49 PM,C,19.104
5/25/19 8:22:05 PM,C,19.104
5/25/19 8:27:21 PM,C,19.104
5/25/19 8:32:37 PM,C,19.166
5/25/19 8:37:53 PM,C,19.166
5/25/19 8:43:09 PM,C,19.166
5/25/19 8:48:25 PM,C,19.166
5/25/19 8:53:41 PM,C,19.166
5/25/19 8:58:57 PM,C,19.166
5/25/19 9:04:13 PM,C,19.166
5/25/19 9:09:29 PM,C,19.166
5/25/19 9:14:45 PM,C,19.166
5/25/19 9:20:01 PM,C,19.229
5/25/19 9:25:17 PM,C,19.229
5/25/19 9:30:33 PM,C,19.166
5/25/19 9:35:49 PM,C,19.166
5/25/19 9:41:05 PM,C,19.166
5/25/19 9:46:21 PM,C,19.166
5/25/19 9:51:37 PM,C,19.166
5/25/19 9:56:53 PM,C,19.166
5/25/19 10:02:09 PM,C,19.166
5/25/19 10:07:25 PM,C,19.166
5/25/19 10:12:41 PM,C,19.166
5/25/19 10:17:57 PM,C,19.166
5/25/19 10:23:13 PM,C,19.166
5/25/19 10:28:29 PM,C,19.166
5/25/19 10:33:45 PM,C,19.166
5/25/19 10:39:01 PM,C,19.166
5/25/19 10:44:17 PM,C,19.166
5/25/19 10:49:33 PM,C,19.166
5/25/19 10:54:49 PM,C,19.104
5/25/19 11:00:05 PM,C,19.104
5/25/19 11:05:21 PM,C,19.104
5/25/19 11:10:37 PM,C,19.104
5/25/19 11:15:53 PM,C,19.104
5/25/19 11:21:09 PM,C,19.104
5/25/19 11:26:25 PM,C,19.104
5/25/19 11:31:41 PM,C,19.104
5/25/19 11:36:57 PM,C,19.104
5/25/19 11:42:13 PM,C,19.104
5/25/19 11:47:29 PM,C,19.104
5/25/19 11:52:45 PM,C,19.104
5/25/19 11:58:01 PM,C,19.104
5/26/19 12:03:17 AM,C,19.104
5/26/19 12:08:33 AM,C,19.104
5/26/19 12:13:49 AM,C,19.041
5/26/19 12:19:05 AM,C,19.041
5/26/19 12:24:21 AM,C,19.041
5/26/19 12:29:37 AM,C,19.041
5/26/19 12:34:53 AM,C,19.041
5/26/19 12:40:09 AM,C,19.041
5/26/19 12:45:25 AM,C,19.104
5/26/19 12:50:41 AM,C,19.104
5/26/19 12:55:57 AM,C,19.104
5/26/19 1:01:13 AM,C,19.166
5/26/19 1:06:29 AM,C,19.166
5/26/19 1:11:45 AM,C,19.229
5/26/19 1:17:01 AM,C,19.229
5/26/19 1:22:17 AM,C,19.291
5/26/19 1:27:33 AM,C,19.291
5/26/19 1:32:49 AM,C,19.291
5/26/19 1:38:05 AM,C,19.354
5/26/19 1:43:21 AM,C,19.354
5/26/19 1:48:37 AM,C,19.354
5/26/19 1:53:53 AM,C,19.416
5/26/19 1:59:09 AM,C,19.416
5/26/19 2:04:25 AM,C,19.416
5/26/19 2:09:41 AM,C,19.416
5/26/19 2:14:57 AM,C,19.479
5/26/19 2:20:13 AM,C,19.479
5/26/19 2:25:29 AM,C,19.479
5/26/19 2:30:45 AM,C,19.479
5/26/19 2:36:01 AM,C,19.479
5/26/19 2:41:17 AM,C,19.479
5/26/19 2:46:33 AM,C,19.479
5/26/19 2:51:49 AM,C,19.479
5/26/19 2:57:05 AM,C,19.479
5/26/19 3:02:21 AM,C,19.479
5/26/19 3:07:37 AM,C,19.479
5/26/19 3:12:53 AM,C,19.479
5/26/19 3:18:09 AM,C,19.479
5/26/19 3:23:25 AM,C,19.416
5/26/19 3:28:41 AM,C,19.416
5/26/19 3:33:57 AM,C,19.416
5/26/19 3:39:13 AM,C,19.416
5/26/19 3:44:29 AM,C,19.354
5/26/19 3:49:45 AM,C,19.354
5/26/19 3:55:01 AM,C,19.354
5/26/19 4:00:17 AM,C,19.291
5/26/19 4:05:33 AM,C,19.291
5/26/19 4:10:49 AM,C,19.291
5/26/19 4:16:05 AM,C,19.229
5/26/19 4:21:21 AM,C,19.229
5/26/19 4:26:37 AM,C,19.166
5/26/19 4:31:53 AM,C,19.166
5/26/19 4:37:09 AM,C,19.104
5/26/19 4:42:25 AM,C,19.104
5/26/19 4:47:41 AM,C,19.041
5/26/19 4:52:57 AM,C,19.041
5/26/19 4:58:13 AM,C,19.041
5/26/19 5:03:29 AM,C,18.979
5/26/19 5:08:45 AM,C,18.979
5/26/19 5:14:01 AM,C,18.916
5/26/19 5:19:17 AM,C,18.916
5/26/19 5:24:33 AM,C,18.916
5/26/19 5:29:49 AM,C,18.853
5/26/19 5:35:05 AM,C,18.853
5/26/19 5:40:21 AM,C,18.791
5/26/19 5:45:37 AM,C,18.791
5/26/19 5:50:53 AM,C,18.791
5/26/19 5:56:09 AM,C,18.728
5/26/19 6:01:25 AM,C,18.728
5/26/19 6:06:41 AM,C,18.666
5/26/19 6:11:57 AM,C,18.666
5/26/19 6:17:13 AM,C,18.666
5/26/19 6:22:29 AM,C,18.666
5/26/19 6:27:45 AM,C,18.603
5/26/19 6:33:01 AM,C,18.603
5/26/19 6:38:17 AM,C,18.603
5/26/19 6:43:33 AM,C,18.541
5/26/19 6:48:49 AM,C,18.541
5/26/19 6:54:05 AM,C,18.541
5/26/19 6:59:21 AM,C,18.478
5/26/19 7:04:37 AM,C,18.478
5/26/19 7:09:53 AM,C,18.478
5/26/19 7:15:09 AM,C,18.478
5/26/19 7:20:25 AM,C,18.416
5/26/19 7:25:41 AM,C,18.416
5/26/19 7:30:57 AM,C,18.416
5/26/19 7:36:13 AM,C,18.416
5/26/19 7:41:29 AM,C,18.416
5/26/19 7:46:45 AM,C,18.353
5/26/19 7:52:01 AM,C,18.353
5/26/19 7:57:17 AM,C,18.353
5/26/19 8:02:33 AM,C,18.353
5/26/19 8:07:49 AM,C,18.353
5/26/19 8:13:05 AM,C,18.291
5/26/19 8:18:21 AM,C,18.291
5/26/19 8:23:37 AM,C,18.291
5/26/19 8:28:53 AM,C,18.291
5/26/19 8:34:09 AM,C,18.291
5/26/19 8:39:25 AM,C,18.228
5/26/19 8:44:41 AM,C,18.228
5/26/19 8:49:57 AM,C,18.228
5/26/19 8:55:13 AM,C,18.228
5/26/19 9:00:29 AM,C,18.228
5/26/19 9:05:45 AM,C,18.165
5/26/19 9:11:01 AM,C,18.165
5/26/19 9:16:17 AM,C,18.165
5/26/19 9:21:33 AM,C,18.165
5/26/19 9:26:49 AM,C,18.165
5/26/19 9:32:05 AM,C,18.103
5/26/19 9:37:21 AM,C,18.103
5/26/19 9:42:37 AM,C,18.103
5/26/19 9:47:53 AM,C,18.103
5/26/19 9:53:09 AM,C,18.04
5/26/19 9:58:25 AM,C,18.04
5/26/19 10:03:41 AM,C,18.04
5/26/19 10:08:57 AM,C,18.04
5/26/19 10:14:13 AM,C,17.978
5/26/19 10:19:29 AM,C,17.978
5/26/19 10:24:45 AM,C,17.978
5/26/19 10:30:01 AM,C,17.978
5/26/19 10:35:17 AM,C,17.915
5/26/19 10:40:33 AM,C,17.915
5/26/19 10:45:49 AM,C,17.915
5/26/19 10:51:05 AM,C,17.853
5/26/19 10:56:21 AM,C,17.853
5/26/19 11:01:37 AM,C,17.853
5/26/19 11:06:53 AM,C,17.853
5/26/19 11:12:09 AM,C,17.79
5/26/19 11:17:25 AM,C,17.79
5/26/19 11:22:41 AM,C,17.79
5/26/19 11:27:57 AM,C,17.79
5/26/19 11:33:13 AM,C,17.728
5/26/19 11:38:29 AM,C,17.728
5/26/19 11:43:45 AM,C,17.728
5/26/19 11:49:01 AM,C,17.728
5/26/19 11:54:17 AM,C,17.665
5/26/19 11:59:33 AM,C,17.665
5/26/19 12:04:49 PM,C,17.603
5/26/19 12:10:05 PM,C,17.603
5/26/19 12:15:21 PM,C,17.603
5/26/19 12:20:37 PM,C,17.603
5/26/19 12:25:53 PM,C,17.54
5/26/19 12:31:09 PM,C,17.54
5/26/19 12:36:25 PM,C,17.54
5/26/19 12:41:41 PM,C,17.54
5/26/19 12:46:57 PM,C,17.54
5/26/19 12:52:13 PM,C,17.54
5/26/19 12:57:29 PM,C,17.477
5/26/19 1:02:45 PM,C,17.477
5/26/19 1:08:01 PM,C,17.477
5/26/19 1:13:17 PM,C,17.477
5/26/19 1:18:33 PM,C,17.415
5/26/19 1:23:49 PM,C,17.415
5/26/19 1:29:05 PM,C,17.415
5/26/19 1:34:21 PM,C,17.415
5/26/19 1:39:37 PM,C,17.415
5/26/19 1:44:53 PM,C,17.352
5/26/19 1:50:09 PM,C,17.352
5/26/19 1:55:25 PM,C,17.352
5/26/19 2:00:41 PM,C,17.415
5/26/19 2:05:57 PM,C,17.415
5/26/19 2:11:13 PM,C,17.415
5/26/19 2:16:29 PM,C,17.477
5/26/19 2:21:45 PM,C,17.477
5/26/19 2:27:01 PM,C,17.54
5/26/19 2:32:17 PM,C,17.54
5/26/19 2:37:33 PM,C,17.603
5/26/19 2:42:49 PM,C,17.665
5/26/19 2:48:05 PM,C,17.665
5/26/19 2:53:21 PM,C,17.728
5/26/19 2:58:37 PM,C,17.79
5/26/19 3:03:53 PM,C,17.853
5/26/19 3:09:09 PM,C,17.915
5/26/19 3:14:25 PM,C,17.978
5/26/19 3:19:41 PM,C,18.04
5/26/19 3:24:57 PM,C,18.103
5/26/19 3:30:13 PM,C,18.165
5/26/19 3:35:29 PM,C,18.291
5/26/19 3:40:45 PM,C,18.353
5/26/19 3:46:01 PM,C,18.416
5/26/19 3:51:17 PM,C,18.478
5/26/19 3:56:33 PM,C,18.541
5/26/19 4:01:49 PM,C,18.603
5/26/19 4:07:05 PM,C,18.666
5/26/19 4:12:21 PM,C,18.728
5/26/19 4:17:37 PM,C,18.791
5/26/19 4:22:53 PM,C,18.853
5/26/19 4:28:09 PM,C,18.916
5/26/19 4:33:25 PM,C,18.979
5/26/19 4:38:41 PM,C,19.041
5/26/19 4:43:57 PM,C,19.104
5/26/19 4:49:13 PM,C,19.166
5/26/19 4:54:29 PM,C,19.041
5/26/19 4:59:45 PM,C,18.916
5/26/19 5:05:01 PM,C,18.853
5/26/19 5:10:17 PM,C,18.791
5/26/19 5:15:33 PM,C,18.791
5/26/19 5:20:49 PM,C,18.353
5/26/19 5:26:05 PM,C,18.228
5/26/19 5:31:21 PM,C,17.915
5/26/19 5:36:37 PM,C,17.603
5/26/19 5:41:53 PM,C,17.352
5/26/19 5:47:09 PM,C,17.165
5/26/19 5:52:25 PM,C,17.04
5/26/19 5:57:41 PM,C,17.29
5/26/19 6:02:57 PM,C,17.477
5/26/19 6:08:13 PM,C,17.665
5/26/19 6:13:29 PM,C,17.79
5/26/19 6:18:45 PM,C,17.79
5/26/19 6:24:01 PM,C,17.853
5/26/19 6:29:17 PM,C,17.853
5/26/19 6:34:33 PM,C,17.853
5/26/19 6:39:49 PM,C,17.915
5/26/19 6:45:05 PM,C,17.915
5/26/19 6:50:21 PM,C,17.978
5/26/19 6:55:37 PM,C,17.978
5/26/19 7:00:53 PM,C,18.04
5/26/19 7:06:09 PM,C,18.04
5/26/19 7:11:25 PM,C,18.103
5/26/19 7:16:41 PM,C,18.103
5/26/19 7:21:57 PM,C,18.103
5/26/19 7:27:13 PM,C,18.103
5/26/19 7:32:29 PM,C,18.103
5/26/19 7:37:45 PM,C,18.165
5/26/19 7:43:01 PM,C,18.165
5/26/19 7:48:17 PM,C,18.228
5/26/19 7:53:33 PM,C,18.291
5/26/19 7:58:49 PM,C,18.416
5/26/19 8:04:05 PM,C,18.478
5/26/19 8:09:21 PM,C,18.603
5/26/19 8:14:37 PM,C,18.728
5/26/19 8:19:53 PM,C,18.791
5/26/19 8:25:09 PM,C,18.916
5/26/19 8:30:25 PM,C,18.979
5/26/19 8:35:41 PM,C,19.041
5/26/19 8:40:57 PM,C,19.104
5/26/19 8:46:13 PM,C,19.104
5/26/19 8:51:29 PM,C,19.166
5/26/19 8:56:45 PM,C,19.166
5/26/19 9:02:01 PM,C,19.229
5/26/19 9:07:17 PM,C,19.291
5/26/19 9:12:33 PM,C,19.291
5/26/19 9:17:49 PM,C,19.291
5/26/19 9:23:05 PM,C,19.291
5/26/19 9:28:21 PM,C,19.229
5/26/19 9:33:37 PM,C,19.229
5/26/19 9:38:53 PM,C,19.229
5/26/19 9:44:09 PM,C,19.229
5/26/19 9:49:25 PM,C,19.229
5/26/19 9:54:41 PM,C,19.166
5/26/19 9:59:57 PM,C,19.166
5/26/19 10:05:13 PM,C,19.166
5/26/19 10:10:29 PM,C,19.104
5/26/19 10:15:45 PM,C,19.104
5/26/19 10:21:01 PM,C,19.041
5/26/19 10:26:17 PM,C,19.041
5/26/19 10:31:33 PM,C,19.041
5/26/19 10:36:49 PM,C,19.041
5/26/19 10:42:05 PM,C,18.979
5/26/19 10:47:21 PM,C,18.979
5/26/19 10:52:37 PM,C,18.979
5/26/19 10:57:53 PM,C,18.979
5/26/19 11:03:09 PM,C,18.979
5/26/19 11:08:25 PM,C,18.979
5/26/19 11:13:41 PM,C,18.979
5/26/19 11:18:57 PM,C,18.979
5/26/19 11:24:13 PM,C,18.979
5/26/19 11:29:29 PM,C,18.979
5/26/19 11:34:45 PM,C,18.916
5/26/19 11:40:01 PM,C,18.853
5/26/19 11:45:17 PM,C,18.853
5/26/19 11:50:33 PM,C,18.791
5/26/19 11:55:49 PM,C,18.728
5/27/19 12:01:05 AM,C,18.728
5/27/19 12:06:21 AM,C,18.728
5/27/19 12:11:37 AM,C,18.728
5/27/19 12:16:53 AM,C,18.666
5/27/19 12:22:09 AM,C,18.666
5/27/19 12:27:25 AM,C,18.666
5/27/19 12:32:41 AM,C,18.666
5/27/19 12:37:57 AM,C,18.666
5/27/19 12:43:13 AM,C,18.666
5/27/19 12:48:29 AM,C,18.603
5/27/19 12:53:45 AM,C,18.603
5/27/19 12:59:01 AM,C,18.603
5/27/19 1:04:17 AM,C,18.603
5/27/19 1:09:33 AM,C,18.603
5/27/19 1:14:49 AM,C,18.603
5/27/19 1:20:05 AM,C,18.541
5/27/19 1:25:21 AM,C,18.541
5/27/19 1:30:37 AM,C,18.478
5/27/19 1:35:53 AM,C,18.478
5/27/19 1:41:09 AM,C,18.478
5/27/19 1:46:25 AM,C,18.478
5/27/19 1:51:41 AM,C,18.416
5/27/19 1:56:57 AM,C,18.416
5/27/19 2:02:13 AM,C,18.416
5/27/19 2:07:29 AM,C,18.416
5/27/19 2:12:45 AM,C,18.353
5/27/19 2:18:01 AM,C,18.291
5/27/19 2:23:17 AM,C,18.228
5/27/19 2:28:33 AM,C,18.228
5/27/19 2:33:49 AM,C,18.165
5/27/19 2:39:05 AM,C,18.103
5/27/19 2:44:21 AM,C,18.04
