Feature ID	Taxon	Consensus
02ff343e2302d39c6078dfb4e8eb3649	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0
02ff64e5a26981402538b72613eef7b1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae; g__Oleiphilus	1.0
030397a368ee38e3c7b8816fd177f6b4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter	1.0
030b600b85f9eeda89b61e6475023814	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II	0.8
030c3e31575cb64f0e0d2f14de13d5ac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0
031099112ac7fba7e6a7a7dd073ae835	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5	0.833
0311da42878dc2795c61c2cdabb99b4c	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae	0.8
0317abaaaf6c5e8741e4d688bbedc360	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Uhrbacteria; f__Candidatus_Uhrbacteria; g__Candidatus_Uhrbacteria	1.0
031b49cafc31bf553e83af9a94368ca8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales	1.0
0330d0ed2fc80883aa350e401d5bc532	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Sulfurimonadaceae; g__Sulfurimonas	1.0
0330df461d06b27897d38a8a02db0119	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	1.0
0334a04eb0ff91f9041fb9b8aceae6dc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__uncultured; s__uncultured_bacterium	1.0
034ce382381fd3d15061ef4eefedeaf2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured	1.0
0356b8bf9fd15d2b45124228f1e8a464	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	1.0
03583b64c01b9297413f877dc9612e7f	Unassigned	1.0
036168bddf3a03d3237a44f6d5592308	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__uncultured_archaeon	1.0
036585ff53e5e56c3331b3f94baccc41	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group	1.0
0366e3b41e259e6f1819d4776e4d1e02	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium	0.9
036743a0008dc9e80dabe87fc0ce7420	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.0
036a859d100b4a97d79646a3c7592763	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	1.0
03711f0f29ffd756d9f12487eb5799d5	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage	1.0
0375b42cd5ffd10edf908c6f1b649392	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__uncultured	0.8
037d95b4667d5c9fca1ece7b32d4a16e	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria	1.0
038589cca1b86a9a2bf728529c98a599	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Amphibacillus	0.8
